Train,Station,Prev Block,Start Block,End Block,Arrival Time,Driver,Crew 1,Crew 2
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:14:19.798621,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:17:20.097592,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:18:20.097592,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:21:20.396563,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:22:20.396563,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:25:20.695534,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:26:20.695534,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:29:20.994505,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:30:20.994505,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:33:21.293476,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:34:21.293476,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:37:21.592447,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:38:21.592447,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:41:21.891418,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:42:21.891418,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:45:22.190389,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:46:22.190389,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:49:22.489360,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:50:22.489360,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:53:22.788331,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:54:22.788331,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 01:57:23.087302,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 01:58:23.087302,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:01:23.386273,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:02:23.386273,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:05:23.685244,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:06:23.685244,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:09:23.984215,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:10:23.984215,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:13:24.283186,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:14:24.283186,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:17:24.582157,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:18:24.582157,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:21:24.881128,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:22:24.881128,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:25:25.180099,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:26:25.180099,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:29:25.479070,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:30:25.479070,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:33:25.778041,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:34:25.778041,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:37:26.077012,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:38:26.077012,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:41:26.375983,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:42:26.375983,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:45:26.674954,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:46:26.674954,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:49:26.973925,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:50:26.973925,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:53:27.272896,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:54:27.272896,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 02:57:27.571867,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 02:58:27.571867,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:01:27.870838,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:02:27.870838,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:05:28.169809,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:06:28.169809,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:09:28.468780,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:10:28.468780,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:13:28.767751,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:14:28.767751,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:17:29.066722,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:18:29.066722,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:21:29.365693,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:22:29.365693,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:25:29.664664,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:26:29.664664,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:29:29.963635,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:30:29.963635,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:33:30.262606,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:34:30.262606,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:37:30.561577,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:38:30.561577,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:41:30.860548,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:42:30.860548,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:45:31.159519,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:46:31.159519,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:49:31.458490,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:50:31.458490,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:53:31.757461,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:54:31.757461,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 03:57:32.056432,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 03:58:32.056432,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 04:01:32.355403,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 04:32:32.355403,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 05:05:32.654374,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 05:36:32.654374,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 06:09:32.953345,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 06:40:32.953345,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 07:13:33.252316,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 07:44:33.252316,Alejandro,Alice,Barbra
Train1,Poplar,76,77,88,2024-07-27 08:17:33.551287,Alejandro,Alice,Barbra
Train1,Mt. Lebanon 1,152,152,77,2024-07-27 08:32:14.417143,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:35:14.716114,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:36:14.716114,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:39:15.015085,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:40:15.015085,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:43:15.314056,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:44:15.314056,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:47:15.613027,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:48:15.613027,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:51:15.911998,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:52:15.911998,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:55:16.210969,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 08:56:16.210969,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 08:59:16.509940,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:00:16.509940,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:03:16.808911,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:04:16.808911,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:07:17.107882,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:08:17.107882,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:11:17.406853,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:12:17.406853,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:15:17.705824,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:16:17.705824,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:19:18.004795,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:20:18.004795,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:23:18.303766,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:24:18.303766,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:27:18.602737,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:28:18.602737,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:31:18.901708,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:32:18.901708,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:35:19.200679,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:36:19.200679,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:39:19.499650,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:40:19.499650,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:43:19.798621,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:44:19.798621,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:47:20.097592,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:48:20.097592,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:51:20.396563,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:52:20.396563,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:55:20.695534,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 09:56:20.695534,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 09:59:20.994505,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:00:20.994505,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:03:21.293476,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:04:21.293476,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:07:21.592447,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:08:21.592447,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:11:21.891418,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:12:21.891418,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:15:22.190389,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:16:22.190389,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:19:22.489360,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:20:22.489360,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:23:22.788331,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:24:22.788331,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:27:23.087302,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:28:23.087302,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:31:23.386273,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:32:23.386273,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:35:23.685244,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:36:23.685244,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:39:23.984215,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:40:23.984215,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:43:24.283186,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:44:24.283186,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:47:24.582157,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:48:24.582157,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:51:24.881128,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:52:24.881128,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:55:25.180099,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 10:56:25.180099,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 10:59:25.479070,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:00:25.479070,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:03:25.778041,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:04:25.778041,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:07:26.077012,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:08:26.077012,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:11:26.375983,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:12:26.375983,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:15:26.674954,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:16:26.674954,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:19:26.973925,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:20:26.973925,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:23:27.272896,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:24:27.272896,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:27:27.571867,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:28:27.571867,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:31:27.870838,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:32:27.870838,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:35:28.169809,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:36:28.169809,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:39:28.468780,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:40:28.468780,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:43:28.767751,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:44:28.767751,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:47:29.066722,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:48:29.066722,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:51:29.365693,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:52:29.365693,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:55:29.664664,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 11:56:29.664664,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 11:59:29.963635,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:00:29.963635,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:03:30.262606,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:04:30.262606,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:07:30.561577,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:08:30.561577,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:11:30.860548,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:12:30.860548,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:15:31.159519,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:16:31.159519,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:19:31.458490,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:20:31.458490,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:23:31.757461,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:24:31.757461,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:27:32.056432,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 12:28:32.056432,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 12:31:32.355403,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 13:02:32.355403,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 13:35:32.654374,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 14:06:32.654374,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 14:39:32.953345,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 15:10:32.953345,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 15:43:33.252316,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 16:14:33.252316,Bob,Cole,Dan
Train1,Poplar,76,77,88,2024-07-27 16:47:33.551287,Bob,Cole,Dan
Train1,Mt. Lebanon 1,152,152,77,2024-07-27 17:02:14.417143,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:05:14.716114,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:06:14.716114,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:09:15.015085,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:10:15.015085,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:13:15.314056,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:14:15.314056,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:17:15.613027,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:18:15.613027,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:21:15.911998,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:22:15.911998,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:25:16.210969,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:26:16.210969,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:29:16.509940,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:30:16.509940,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:33:16.808911,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:34:16.808911,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:37:17.107882,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:38:17.107882,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:41:17.406853,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:42:17.406853,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:45:17.705824,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:46:17.705824,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:49:18.004795,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:50:18.004795,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:53:18.303766,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:54:18.303766,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 17:57:18.602737,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 17:58:18.602737,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 18:01:18.901708,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 18:02:18.901708,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 18:05:19.200679,Charlie,Earl,Fern
Train1,Mt. Lebanon 1,152,88,77,2024-07-27 18:06:19.200679,Charlie,Earl,Fern
Train1,Poplar,76,77,88,2024-07-27 18:09:19.499650,Charlie,Earl,Fern
