Train,Station,Prev Block,Start Block,End Block,Arrival Time,Driver,Crew 1,Crew 2
1,Glenbury 1,65,65,65,2024-08-05 08:14:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:15:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:15:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:16:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:16:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:17:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:17:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:18:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:18:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:19:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:19:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:20:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:20:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:21:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:21:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:22:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:22:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:23:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:23:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:24:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:24:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:25:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:25:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:26:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:26:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:27:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:27:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:28:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:28:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:29:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:29:52.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:30:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,65,65,65,2024-08-05 08:30:52.769306,Alejandro,Alice,Barbra
1,Yard,65,65,152,2024-08-05 08:31:22.769306,Alejandro,Alice,Barbra
1,Glenbury 1,152,152,65,2024-08-05 08:31:13.845714,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 08:50:50.507982,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 08:51:20.507982,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 09:10:57.170250,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:11:27.170250,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 09:31:03.832518,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:31:33.832518,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 09:51:10.494786,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:51:40.494786,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 10:11:17.157054,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:11:47.157054,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 10:31:23.819322,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:31:53.819322,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 10:51:30.481590,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:52:00.481590,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 11:11:37.143858,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:12:07.143858,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 11:31:43.806126,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:32:13.806126,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 11:51:50.468394,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:52:20.468394,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 12:11:57.130662,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 12:12:27.130662,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 12:32:03.792930,Bob,Cole,Dan
1,Yard,22,22,152,2024-08-05 12:32:33.792930,Bob,Cole,Dan
1,Glenbury 1,152,152,65,2024-08-05 13:03:09.484358,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 13:22:46.146626,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 13:23:16.146626,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 13:42:52.808894,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 13:43:22.808894,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 14:02:59.471162,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:03:29.471162,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 14:23:06.133430,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:23:36.133430,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 14:43:12.795698,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:43:42.795698,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 15:03:19.457966,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:03:49.457966,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 15:23:26.120234,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:23:56.120234,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 15:43:32.782502,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:44:02.782502,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 16:03:39.444770,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:04:09.444770,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 16:23:46.107038,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:24:16.107038,Bob,Cole,Dan
1,Whited 2,64,65,22,2024-08-05 16:43:52.769306,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:44:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:44:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:45:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:45:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:46:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:46:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:47:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:47:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:48:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:48:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:49:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:49:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:50:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:50:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:51:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:51:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:52:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:52:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:53:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:53:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:54:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:54:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:55:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:55:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:56:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:56:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:57:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:57:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:58:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:58:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:59:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 16:59:52.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 17:00:22.769306,Bob,Cole,Dan
1,Glenbury 1,65,65,65,2024-08-05 17:00:52.769306,Bob,Cole,Dan
1,Yard,65,65,152,2024-08-05 17:01:22.769306,Bob,Cole,Dan
1,Glenbury 1,152,152,65,2024-08-05 17:01:13.845714,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 17:20:50.507982,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 17:21:20.507982,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 17:40:57.170250,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 17:41:27.170250,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 18:01:03.832518,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:01:33.832518,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 18:21:10.494786,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:21:40.494786,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 18:41:17.157054,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:41:47.157054,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 19:01:23.819322,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:01:53.819322,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 19:21:30.481590,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:22:00.481590,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 19:41:37.143858,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:42:07.143858,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 20:01:43.806126,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:02:13.806126,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 20:21:50.468394,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:22:20.468394,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 20:41:57.130662,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:42:27.130662,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 21:02:03.792930,Charlie,Earl,Fern
1,Yard,22,22,152,2024-08-05 21:02:33.792930,Charlie,Earl,Fern
1,Glenbury 1,152,152,65,2024-08-05 21:33:09.484358,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 21:52:46.146626,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 21:53:16.146626,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 22:12:52.808894,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:13:22.808894,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 22:32:59.471162,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:33:29.471162,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 22:53:06.133430,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:53:36.133430,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 23:13:12.795698,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 23:13:42.795698,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 23:33:19.457966,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 23:33:49.457966,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-05 23:53:26.120234,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 23:53:56.120234,Charlie,Earl,Fern
1,Whited 2,64,65,22,2024-08-06 00:13:32.782502,Charlie,Earl,Fern
1,Yard,22,22,152,2024-08-06 00:14:02.782502,Charlie,Earl,Fern
2,Glenbury 1,152,152,65,2024-08-05 00:04:13.845714,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 00:23:50.507982,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 00:24:20.507982,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 00:43:57.170250,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 00:44:27.170250,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 01:04:03.832518,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:04:33.832518,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 01:24:10.494786,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:24:40.494786,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 01:44:17.157054,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:44:47.157054,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 02:04:23.819322,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:04:53.819322,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 02:24:30.481590,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:25:00.481590,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 02:44:37.143858,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:45:07.143858,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 03:04:43.806126,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:05:13.806126,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 03:24:50.468394,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:25:20.468394,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 03:44:57.130662,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:45:27.130662,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 04:05:03.792930,David,George,Hank
2,Yard,22,22,152,2024-08-05 04:05:33.792930,David,George,Hank
2,Glenbury 1,152,152,65,2024-08-05 04:36:09.484358,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 04:55:46.146626,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 04:56:16.146626,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 05:15:52.808894,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:16:22.808894,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 05:35:59.471162,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:36:29.471162,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 05:56:06.133430,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:56:36.133430,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 06:16:12.795698,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:16:42.795698,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 06:36:19.457966,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:36:49.457966,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 06:56:26.120234,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:56:56.120234,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 07:16:32.782502,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:17:02.782502,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 07:36:39.444770,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:37:09.444770,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 07:56:46.107038,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:57:16.107038,David,George,Hank
2,Whited 2,64,65,22,2024-08-05 08:16:52.769306,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 08:17:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:17:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:18:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:18:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:19:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:19:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:20:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:20:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:21:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:21:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:22:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:22:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:23:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:23:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:24:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:24:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:25:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:25:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:26:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:26:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:27:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:27:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:28:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:28:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:29:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:29:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:30:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:30:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:31:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:31:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:32:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:32:52.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:33:22.769306,David,George,Hank
2,Glenbury 1,65,65,65,2024-08-05 08:33:52.769306,David,George,Hank
2,Yard,65,65,152,2024-08-05 08:34:22.769306,David,George,Hank
2,Glenbury 1,152,152,65,2024-08-05 08:34:13.845714,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 08:53:50.507982,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 08:54:20.507982,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 09:13:57.170250,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:14:27.170250,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 09:34:03.832518,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:34:33.832518,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 09:54:10.494786,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:54:40.494786,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 10:14:17.157054,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:14:47.157054,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 10:34:23.819322,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:34:53.819322,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 10:54:30.481590,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:55:00.481590,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 11:14:37.143858,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:15:07.143858,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 11:34:43.806126,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:35:13.806126,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 11:54:50.468394,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:55:20.468394,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 12:14:57.130662,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 12:15:27.130662,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 12:35:03.792930,Eve,Ian,Jack
2,Yard,22,22,152,2024-08-05 12:35:33.792930,Eve,Ian,Jack
2,Glenbury 1,152,152,65,2024-08-05 13:06:09.484358,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 13:25:46.146626,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 13:26:16.146626,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 13:45:52.808894,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 13:46:22.808894,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 14:05:59.471162,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 14:06:29.471162,Eve,Ian,Jack
2,Whited 2,64,65,22,2024-08-05 14:26:06.133430,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 14:26:36.133430,Eve,Ian,Jack
