Train,Station,Prev Block,Start Block,End Block,Arrival Time,Driver,Crew 1,Crew 2
1,Castle Shannon,64,65,96,2024-08-05 07:47:18.658027,Alejandro,Alice,Barbra
1,Whited 1,95,96,22,2024-08-05 08:00:48.507038,Alejandro,Alice,Barbra
1,Glenbury 1,22,22,65,2024-08-05 08:01:18.507038,Alejandro,Alice,Barbra
1,Castle Shannon,64,65,96,2024-08-05 08:07:44.520295,Alejandro,Alice,Barbra
1,Whited 1,95,96,22,2024-08-05 08:21:14.369306,Alejandro,Alice,Barbra
1,Glenbury 1,22,22,65,2024-08-05 08:21:44.369306,Alejandro,Alice,Barbra
1,Castle Shannon,64,65,96,2024-08-05 08:28:10.382563,Alejandro,Alice,Barbra
1,Yard,96,96,152,2024-08-05 08:51:04.231574,Alejandro,Alice,Barbra
1,Glenbury 1,152,152,65,2024-08-05 08:31:13.845714,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 08:37:39.858971,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 08:51:09.707982,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 08:51:39.707982,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 08:58:05.721239,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 09:11:35.570250,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:12:05.570250,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 09:18:31.583507,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 09:32:01.432518,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:32:31.432518,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 09:38:57.445775,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 09:52:27.294786,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 09:52:57.294786,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 09:59:23.308043,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 10:12:53.157054,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:13:23.157054,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 10:19:49.170311,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 10:33:19.019322,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:33:49.019322,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 10:40:15.032579,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 10:53:44.881590,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 10:54:14.881590,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 11:00:40.894847,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 11:14:10.743858,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:14:40.743858,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 11:21:06.757115,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 11:34:36.606126,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:35:06.606126,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 11:41:32.619383,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 11:55:02.468394,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 11:55:32.468394,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 12:01:58.481651,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 12:15:28.330662,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 12:15:58.330662,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 12:22:24.343919,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 12:35:54.192930,Bob,Cole,Dan
1,Yard,22,22,152,2024-08-05 12:36:24.192930,Bob,Cole,Dan
1,Glenbury 1,152,152,65,2024-08-05 13:06:59.884358,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 13:13:25.897615,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 13:26:55.746626,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 13:27:25.746626,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 13:33:51.759883,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 13:47:21.608894,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 13:47:51.608894,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 13:54:17.622151,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 14:07:47.471162,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:08:17.471162,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 14:14:43.484419,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 14:28:13.333430,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:28:43.333430,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 14:35:09.346687,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 14:48:39.195698,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 14:49:09.195698,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 14:55:35.208955,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 15:09:05.057966,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:09:35.057966,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 15:16:01.071223,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 15:29:30.920234,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:30:00.920234,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 15:36:26.933491,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 15:49:56.782502,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 15:50:26.782502,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 15:56:52.795759,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 16:10:22.644770,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:10:52.644770,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 16:17:18.658027,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 16:30:48.507038,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:31:18.507038,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 16:37:44.520295,Bob,Cole,Dan
1,Whited 1,95,96,22,2024-08-05 16:51:14.369306,Bob,Cole,Dan
1,Glenbury 1,22,22,65,2024-08-05 16:51:44.369306,Bob,Cole,Dan
1,Castle Shannon,64,65,96,2024-08-05 16:58:10.382563,Bob,Cole,Dan
1,Yard,96,96,152,2024-08-05 17:21:04.231574,Bob,Cole,Dan
1,Glenbury 1,152,152,65,2024-08-05 17:01:13.845714,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 17:07:39.858971,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 17:21:09.707982,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 17:21:39.707982,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 17:28:05.721239,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 17:41:35.570250,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 17:42:05.570250,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 17:48:31.583507,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 18:02:01.432518,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:02:31.432518,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 18:08:57.445775,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 18:22:27.294786,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:22:57.294786,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 18:29:23.308043,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 18:42:53.157054,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 18:43:23.157054,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 18:49:49.170311,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 19:03:19.019322,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:03:49.019322,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 19:10:15.032579,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 19:23:44.881590,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:24:14.881590,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 19:30:40.894847,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 19:44:10.743858,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 19:44:40.743858,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 19:51:06.757115,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 20:04:36.606126,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:05:06.606126,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 20:11:32.619383,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 20:25:02.468394,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:25:32.468394,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 20:31:58.481651,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 20:45:28.330662,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 20:45:58.330662,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 20:52:24.343919,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 21:05:54.192930,Charlie,Earl,Fern
1,Yard,22,22,152,2024-08-05 21:06:24.192930,Charlie,Earl,Fern
1,Glenbury 1,152,152,65,2024-08-05 21:36:59.884358,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 21:43:25.897615,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 21:56:55.746626,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 21:57:25.746626,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 22:03:51.759883,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 22:17:21.608894,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:17:51.608894,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 22:24:17.622151,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 22:37:47.471162,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:38:17.471162,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 22:44:43.484419,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 22:58:13.333430,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 22:58:43.333430,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 23:05:09.346687,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 23:18:39.195698,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 23:19:09.195698,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 23:25:35.208955,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 23:39:05.057966,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-05 23:39:35.057966,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-05 23:46:01.071223,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-05 23:59:30.920234,Charlie,Earl,Fern
1,Glenbury 1,22,22,65,2024-08-06 00:00:00.920234,Charlie,Earl,Fern
1,Castle Shannon,64,65,96,2024-08-06 00:06:26.933491,Charlie,Earl,Fern
1,Whited 1,95,96,22,2024-08-06 00:19:56.782502,Charlie,Earl,Fern
1,Yard,22,22,152,2024-08-06 00:20:26.782502,Charlie,Earl,Fern
2,Glenbury 1,152,152,65,2024-08-05 00:04:13.845714,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 00:10:39.858971,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 00:24:09.707982,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 00:24:39.707982,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 00:31:05.721239,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 00:44:35.570250,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 00:45:05.570250,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 00:51:31.583507,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 01:05:01.432518,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:05:31.432518,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 01:11:57.445775,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 01:25:27.294786,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:25:57.294786,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 01:32:23.308043,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 01:45:53.157054,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 01:46:23.157054,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 01:52:49.170311,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 02:06:19.019322,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:06:49.019322,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 02:13:15.032579,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 02:26:44.881590,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:27:14.881590,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 02:33:40.894847,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 02:47:10.743858,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 02:47:40.743858,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 02:54:06.757115,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 03:07:36.606126,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:08:06.606126,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 03:14:32.619383,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 03:28:02.468394,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:28:32.468394,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 03:34:58.481651,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 03:48:28.330662,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 03:48:58.330662,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 03:55:24.343919,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 04:08:54.192930,David,George,Hank
2,Yard,22,22,152,2024-08-05 04:09:24.192930,David,George,Hank
2,Glenbury 1,152,152,65,2024-08-05 04:39:59.884358,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 04:46:25.897615,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 04:59:55.746626,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:00:25.746626,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 05:06:51.759883,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 05:20:21.608894,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:20:51.608894,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 05:27:17.622151,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 05:40:47.471162,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 05:41:17.471162,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 05:47:43.484419,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 06:01:13.333430,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:01:43.333430,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 06:08:09.346687,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 06:21:39.195698,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:22:09.195698,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 06:28:35.208955,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 06:42:05.057966,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 06:42:35.057966,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 06:49:01.071223,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 07:02:30.920234,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:03:00.920234,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 07:09:26.933491,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 07:22:56.782502,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:23:26.782502,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 07:29:52.795759,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 07:43:22.644770,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 07:43:52.644770,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 07:50:18.658027,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 08:03:48.507038,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 08:04:18.507038,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 08:10:44.520295,David,George,Hank
2,Whited 1,95,96,22,2024-08-05 08:24:14.369306,David,George,Hank
2,Glenbury 1,22,22,65,2024-08-05 08:24:44.369306,David,George,Hank
2,Castle Shannon,64,65,96,2024-08-05 08:31:10.382563,David,George,Hank
2,Yard,96,96,152,2024-08-05 08:54:04.231574,David,George,Hank
2,Glenbury 1,152,152,65,2024-08-05 08:34:13.845714,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 08:40:39.858971,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 08:54:09.707982,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 08:54:39.707982,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 09:01:05.721239,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 09:14:35.570250,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:15:05.570250,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 09:21:31.583507,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 09:35:01.432518,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:35:31.432518,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 09:41:57.445775,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 09:55:27.294786,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 09:55:57.294786,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 10:02:23.308043,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 10:15:53.157054,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:16:23.157054,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 10:22:49.170311,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 10:36:19.019322,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:36:49.019322,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 10:43:15.032579,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 10:56:44.881590,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 10:57:14.881590,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 11:03:40.894847,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 11:17:10.743858,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:17:40.743858,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 11:24:06.757115,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 11:37:36.606126,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:38:06.606126,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 11:44:32.619383,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 11:58:02.468394,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 11:58:32.468394,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 12:04:58.481651,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 12:18:28.330662,Eve,Ian,Jack
2,Glenbury 1,22,22,65,2024-08-05 12:18:58.330662,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 12:25:24.343919,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 12:38:54.192930,Eve,Ian,Jack
2,Yard,22,22,152,2024-08-05 12:39:24.192930,Eve,Ian,Jack
2,Glenbury 1,152,152,65,2024-08-05 13:09:59.884358,Eve,Ian,Jack
2,Castle Shannon,64,65,96,2024-08-05 13:16:25.897615,Eve,Ian,Jack
2,Whited 1,95,96,22,2024-08-05 13:29:55.746626,Eve,Ian,Jack
